incidente,latitud,longitud,codigo_cierre,clas_con_f_alarma
Robo-Vehiculo con Violencia,19.33286004,-99.05833008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.498536,-99.075639,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45359999,-99.07359984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44957,-99.10718,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.231416,-98.984938,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47539997,-99.17646012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45359999,-99.07359984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48096998,-99.06864012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.394408,-99.172176,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51486002,-99.13213008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47160998,-99.14618016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37964996,-99.11539008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41303996,-99.07066008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25843004,-99.03260988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36199997,-99.02611008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37379996,-99.17907012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34051004,-99.02594988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36664001,-99.04035996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47348,-99.14565996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.295683,-99.210533,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48887999,-99.07994016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47160998,-99.14618016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42682004,-99.19725984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46709,-99.08016984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45999998,-99.11616984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39860999,-99.06342984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50098004,-99.07095996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45737999,-99.14315004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38311001,-99.06091992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.515786,-99.132899,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39367997,-99.06774984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45999998,-99.11616984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33866999,-99.07454988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31056002,-99.10456992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.301971,-99.08282,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44165996,-99.18340992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.57473999,-99.13251996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38749004,-99.21139992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37909997,-99.10968984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35811998,-99.07371,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36641996,-99.20504016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39004001,-99.04493988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48745997,-99.09036,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35817002,-99.21387996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33552998,-99.07473996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.449782,-99.107742,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36445004,-99.06770988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39288,-99.213085,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28835,-99.24370992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47276,-99.10856988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47276,-99.10856988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36647999,-99.18612,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46061999,-99.06451992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46797002,-99.16432992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33191,-99.03404988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33552998,-99.07473996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.460104,-99.1012196,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.23396202,-99.21329201,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51522002,-99.16071012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39391,-99.092914,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44594999,-99.11157984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30525002,-99.04686984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31366997,-99.33240996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.56164,-99.135968,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46122002,-99.10127016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48263003,-99.06768,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48548996,-99.10882008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37168001,-99.08024004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50581997,-99.12956004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35692001,-99.07263,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49082003,-99.07819992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47900996,-99.20594016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31711,-99.088692,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31193,-99.11530008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42092999,-99.11481984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37484273,-99.14237273,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27171998,-99.24234984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.331142,-99.027056,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34447004,-99.28046988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.22472999,-98.94537,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48338999,-99.11678004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49427999,-99.07912008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41488001,-99.08682012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24274997,-99.16085988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.3401,-99.20137,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36764999,-99.17381016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37823003,-99.14249016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39761,-99.05839992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33920999,-99.3114,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47794004,-99.21921012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48340997,-99.21756996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49312997,-99.20837988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47083004,-99.13470984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34982999,-99.11081016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48384998,-99.07877016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37832003,-99.07413984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43776998,-99.0891,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34222004,-99.05243004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.355057,-99.008986,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36707003,-99.20449008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30523004,-99.07974,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.4806,-99.066775,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31033997,-99.22361004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30240998,-99.17223984,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38867003,-99.17295012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50481998,-99.15126984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51769997,-99.13456008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34384004,-99.10767996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.52903,-99.150134,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39409001,-99.15770016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46054997,-99.11057004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41379002,-99.16602984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.309728,-99.075057,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.3273575,-99.1297475,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32743997,-99.15149988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39578003,-99.18154008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49148999,-99.18075996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36707003,-99.20449008,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.394485,-99.183544,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37194909,-99.10898182,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.54618002,-99.15280992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46844999,-99.10767996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50175998,-99.12683988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38975003,-99.05960016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37672351,-99.04071945,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47351996,-99.12776004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35912333,-99.13530667,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47052998,-99.11361996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.358733,-99.027413,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.17660996,-99.03441996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.55041002,-99.13669992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49849001,-99.08997012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.359568,-99.138219,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24608996,-99.09122004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.352533,-98.988609,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25888004,-99.08498016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38822003,-99.19545012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36278,-99.19613016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.501217,-99.115152,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48803003,-99.10951992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45167003,-99.10653012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48842999,-99.07734996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45629,-99.06141996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45663002,-99.12224988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49589,-99.07157016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.298187,-99.050066,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34190999,-99.07562988,F,FALSA ALARMA
Robo-Vehiculo con Violencia,19.4861,-99.077729,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29819996,-99.05011992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40189004,-99.08129016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.342731,-99.083267,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48843,-99.07735,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39004001,-99.04493988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40111001,-99.13394988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.54475001,-99.14024016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44747999,-99.06432012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39257,-99.16579008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25130996,-99.09946008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.389215,-99.043655,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.27040004,-99.15579,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38247002,-99.12258,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31058,-99.04249008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48324,-99.192765,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50867999,-99.21071988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32816996,-99.06780996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49621004,-99.15900012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51788996,-99.13453992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.507528,-99.10706,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34756001,-99.30443004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46214999,-99.16880004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29012003,-99.07529004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29139002,-99.04019004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.39615002,-99.16027992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30959,-99.14124996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24614999,-99.10239012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42217001,-99.20283984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48318002,-99.19274004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34720335,-99.24985636,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45089999,-99.06707988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33497999,-99.16985016,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45096002,-99.09208008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33389,-99.15132996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45115001,-99.08775,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40492997,-99.07106004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25822997,-99.10977012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32740001,-98.96702004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34271,-99.223788,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36017,-99.06185016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28651004,-99.23819004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.405465,-99.143277,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.4667,-99.138624,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48096998,-99.06864012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45007001,-99.11594016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.42804998,-99.16988004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37430999,-99.01735992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51466,-99.135186,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33389,-99.15132996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.280033,-99.194561,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33370001,-99.15140988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.289731,-99.127173,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.40339997,-99.14007996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.489236,-99.1670592,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38168,-99.11356992,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.347841,-99.018701,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47672,-99.19074996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48923,-99.19416996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35073998,-99.12717,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.549093,-99.145367,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33677,-99.01029996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46934999,-99.09914004,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36115001,-99.03142008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32594003,-99.05713992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26926001,-99.17060004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36596996,-99.15324012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.35317997,-99.06066,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51900002,-99.13768992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33677,-99.01029996,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32594003,-99.05713992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33677,-99.01029996,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49937003,-99.14906988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38306996,-99.07611984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38738182,-99.18908636,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.43991,-99.11817,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.452956,-99.086669,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37719998,-99.13560012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.30932,-99.04602996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.31673996,-99.12151008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.2708,-99.15563988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46943,-99.18488988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51203996,-99.14033016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.454477,-99.206554,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45737999,-99.14315004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.47300003,-99.21355992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.44437004,-99.08676,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38036996,-99.20415996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25888004,-99.18532008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51279002,-99.16076016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49292,-99.08116992,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49175,-99.17956008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.270391,-99.240855,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.268126,-99.005738,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.29841002,-99.07481016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36555002,-99.03714984,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49506002,-99.07458012,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24254,-99.00218988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32975999,-99.28550016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49506002,-99.07458012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.24457004,-99.00407988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28676996,-99.03256992,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.438046,-99.172828,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34571996,-98.98152984,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.33839,-99.20325,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45634004,-99.10900008,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34348004,-99.18122004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51911999,-99.14267016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.54027998,-99.1539,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.54990998,-99.13556988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45073997,-99.12839004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34613999,-98.98723008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.537723,-99.14127,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.23768999,-99.00407016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49797998,-99.18452988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49797998,-99.18452988,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45280997,-99.10973988,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.326901,-99.157136,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.439021,-99.173887,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.28675997,-99.03350016,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.49480001,-99.07417008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51292997,-99.20841012,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46130003,-99.10512,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.253439,-99.011475,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.48640004,-99.10496988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.32994998,-99.24980004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37522997,-99.19100988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45049004,-99.08588016,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.501691,-99.073515,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.25898003,-99.00676008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.50181002,-99.11711988,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34245998,-99.20064996,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.46744001,-99.09558,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45596996,-99.08964,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.38183003,-99.16151004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.41541002,-99.12151008,F,FALSA ALARMA
Robo-Vehiculo con Violencia,19.318823,-99.064599,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.37043,-99.07853004,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.36007001,-99.10850004,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.34474004,-99.01770012,N,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.500473,-99.183978,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.312185,-98.963838,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.410544,-99.095267,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.51155,-99.19683,D,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.494051,-99.078987,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.45634004,-99.10900008,A,DELITO DE ALTO IMPACTO
Robo-Vehiculo con Violencia,19.26059004,-99.00657,D,DELITO DE ALTO IMPACTO
